"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"160481795442352128","","","","","2012-01-20 22:00:16 +0000","web","I'm going to go need to buy some foundation today #dontask"
"160481642060853249","","","","","2012-01-20 21:59:39 +0000","web","Trying to fix cables while drunk is a bad idea @shellboyp"
"160481373608615936","","268597102","","","2012-01-20 21:58:35 +0000","web","@dbproductionLtd I'll need access to your server information so I can set up a testing server"
"160480960041861120","","268597102","","","2012-01-20 21:56:57 +0000","web","@dbproductionLtd cool we can talk about it on the phone tomorrow. I am going to a birthday party tonight."
"160480130555314177","","268597102","","","2012-01-20 21:53:39 +0000","web","@dbproductionLtd I will try to ninja as much as possible. I hope it is a PHP job"
"159900948150501376","","31540624","","","2012-01-19 07:32:11 +0000","web","@DebbieDanko kabob palace"
"159895641881976832","","31540624","","","2012-01-19 07:11:06 +0000","web","@DebbieDanko not telling"
"159895347500560385","","31540624","","","2012-01-19 07:09:56 +0000","web","@DebbieDanko I seem to only have two out of your three problems"
"159894625144946688","","31540624","","","2012-01-19 07:07:03 +0000","web","@DebbieDanko Guess who?"
"159893497414037504","","","","","2012-01-19 07:02:35 +0000","web","Me and the Tune Inn have a special relationship"
"159356564719939584","","268597102","","","2012-01-17 19:29:00 +0000","web","@dbproductionLtd Fresh Pots"
"158716906654810112","","459644738","","","2012-01-16 01:07:14 +0000","web","@Bambi_Bitchez jongs!"
"157171506688954369","","352974253","","","2012-01-11 18:46:21 +0000","web","@MAZOULEW @dbproductionLtd the internet always wins. Hahaha"
"157166383904456705","","268597102","","","2012-01-11 18:26:00 +0000","web","@dbproductionLtd @MAZOULEW as far as online streaming music is concerned you don't get that much better than 320kbps vorbis"
"157163419013885952","","268597102","","","2012-01-11 18:14:13 +0000","web","@dbproductionLtd no it is lossy. It is the lossy version of FLAC though. And we all know how good that sounds"
"157162627322228737","","268597102","","","2012-01-11 18:11:04 +0000","web","@dbproductionLtd figured out why Spotify sounds so good. It uses Ogg vorbis encoding"
"157096002933882880","","31540624","","","2012-01-11 13:46:20 +0000","web","@DebbieDanko that sounds like a personal problem"
"157094636958134272","","","","","2012-01-11 13:40:54 +0000","web","Sweatshirt and boxers! #wintercombo"
"156771126444429312","","","","","2012-01-10 16:15:23 +0000","web","""Yo is this happening or what?"" 
-Devin Bean circa 2005"
"156769985467916288","","296637976","","","2012-01-10 16:10:51 +0000","web","@SquashCourtBoss of if you feel like coming to DC. There is a techno contra dance next week"
"156767962282467328","","296637976","","","2012-01-10 16:02:49 +0000","web","@SquashCourtBoss well if I get that sweet shirt the moves just come with it"
"155639123879800833","","","","","2012-01-07 13:17:13 +0000","web","I have realized how much coffee dictates my mood #caffeineproblems"
"154462783394680832","","","","","2012-01-04 07:22:51 +0000","web","Sweet Spotify remote app http://t.co/5NMVBBz8","http://remoteless.no/"
"153682778473512961","","","","","2012-01-02 03:43:24 +0000","web","Pizza box in the bathroom sink #rocknroll"
"153487664430071809","","","","","2012-01-01 14:48:05 +0000","web","Just got woken up by people wanting to party more. #mixedfeelings"
"152136100482269184","152132725409718273","184908355","","","2011-12-28 21:17:27 +0000","web","@_Rosilly #jealous #goodpractice"
"151905211152203777","","","","","2011-12-28 05:59:59 +0000","web","That awkward moment when a girl recommends you a sex evolution book"
"151875511163944960","151857782134554624","268597102","","","2011-12-28 04:01:58 +0000","web","@dbproductionLtd I have...that is my commentary"
"151857537745043456","","268597102","","","2011-12-28 02:50:33 +0000","web","@dbproductionLtd not to be lame or anything but I find it a bit too heavy for my taste"
"150171580473950208","","","","","2011-12-23 11:11:09 +0000","web","#nowwhat"
"149678090145107969","","72113924","","","2011-12-22 02:30:12 +0000","web","@theycallmeKacey I got these kids drinks everywhere we went in Chicago. We also broke into an ice rink"
"149677830203113472","","352974253","","","2011-12-22 02:29:10 +0000","web","@MAZOULEW these guys are from Birmingham. Not to sure about their background"
"149675522589331456","","352974253","","","2011-12-22 02:20:00 +0000","web","@MAZOULEW is that sarcasm? These guys were fairly impressive."
"149654601489059840","","","","","2011-12-22 00:56:52 +0000","web","I have never broken the rules more than with those British kids... #loveit"
"149654060113469440","","","","","2011-12-22 00:54:43 +0000","web","And I was worried about my final grades.....haha #bestgradesever"
"147479966492274688","","","","","2011-12-16 00:55:38 +0000","web","Currently balls deep in the longest study guide I have ever seen"
"147447572301221888","","","","","2011-12-15 22:46:55 +0000","web","Loving my new British temp roommates. I have woken up to Led Zeppelin for the past 4 days. #andtheycook"
"145995627308920836","","","145940330938765313","236617231","2011-12-11 22:37:24 +0000","web","RT @KilroysKOK: Best night of my college career...#bestschoolintheworld http://t.co/T6blWEVH","http://www.youtube.com/watch?v=SC7mLHvCgRg&feature=youtube_gdata_player"
"145945382394929152","","","","","2011-12-11 19:17:45 +0000","web","Well that quickly got out of control"
"145612756433899520","","","","","2011-12-10 21:16:01 +0000","web","I really have the urge to go embarrass myself in a public place right now"
"145417890433216513","","","","","2011-12-10 08:21:41 +0000","web","Making #freshpots of coffee #nowthisiscrazy"
"145385529209405440","","","","","2011-12-10 06:13:05 +0000","web","Beer removal phase 1 begins tomorrow night."
"145304581931417601","","","","","2011-12-10 00:51:26 +0000","web","Ultra Music Festival this year?"
"145281870379229185","","","","","2011-12-09 23:21:11 +0000","web","So some British friends of mine are coming to stay with me. They won't be able to get into the bars though #collegeproblems"
"144922280668053505","","268597102","","","2011-12-08 23:32:18 +0000","web","@dbproductionLtd the coffee"
"144916260721922048","","268597102","","","2011-12-08 23:08:23 +0000","web","@dbproductionLtd that has got to be the sexiest thing I have ever seen"
"144316525376045056","","10787822","","","2011-12-07 07:25:15 +0000","web","@uncreativebitch I was referencing midnight drunk streaking and the fact that it can cause physical harm by falling"
"144296053112455168","","31540624","","","2011-12-07 06:03:54 +0000","web","@DebbieDanko I am sure your opinion in the matter is totally objective"
"144293670244462595","","31540624","","","2011-12-07 05:54:26 +0000","web","@DebbieDanko stop terrorizing older men #itsnotnice"
"144293439494832129","","","","","2011-12-07 05:53:31 +0000","web","I met a guy the other day who owns a shake weight. Not entirely sure I can be friends with him"
"144258033726406656","","","","","2011-12-07 03:32:50 +0000","web","My house is being shown tomorrow and I have two kegs in my living room #collegeproblems"
"144230167680794624","","268597102","","","2011-12-07 01:42:06 +0000","web","@dbproductionLtd @uncreativebitch injuring myself via certain actions I consider a mistake"
"144227813468278784","","10787822","","","2011-12-07 01:32:45 +0000","web","@uncreativebitch @dbproductionLtd I remember each and every WV regret. There are certain mistakes all WV noobs make"
"144166293233336320","","10787822","","","2011-12-06 21:28:17 +0000","web","@uncreativebitch partying with Hokey team once and the football team once is the closest I'll ever come to BMS"
"144164767869845504","","268597102","","","2011-12-06 21:22:13 +0000","web","@dbproductionLtd Google certainty can't do this http://t.co/m1xn0gVH{%283%2C7%2C9%29%2C%287%2C3%2C6%29%2C%284%2C1%2C7%29}","http://www.wolframalpha.com/input/?i=det"
"144162501058240513","","268597102","","","2011-12-06 21:13:13 +0000","web","@dbproductionLtd well there goes Wolfram Alpha. Next thing you know Google will be able to integrate functions"
"144143470611791873","","72113924","","","2011-12-06 19:57:36 +0000","web","@theycallmeKacey the things people do"
"143933727058309121","","","","","2011-12-06 06:04:09 +0000","web","In one night I doubled my funny hat collection"
"143902792191442944","","","","","2011-12-06 04:01:13 +0000","web","Sandals at the gym? #notagoodlook #notsmart"
"143266596536844288","","","","","2011-12-04 09:53:13 +0000","web","And the people at my party played Drum and Bass music on Youtube. I love my friends! #andnotatop40songwasheard"
"143265785429770240","","268597102","","","2011-12-04 09:49:59 +0000","web","@dbproductionLtd @DebbieDanko bring on the competition!"
"143265662591180801","","31540624","","","2011-12-04 09:49:30 +0000","web","@DebbieDanko ""im not sure,we'll see"" = NO"
"143134989159112705","","","","","2011-12-04 01:10:15 +0000","web","Kegs can't fit in the car #collegeproblems #drunkporblems"
"142368177148542976","","31540624","","","2011-12-01 22:23:13 +0000","web","@DebbieDanko I call it competition or motivation"
"142364927410192385","","31540624","","","2011-12-01 22:10:18 +0000","web","@DebbieDanko One day I will get payed way more than you to play with legos"
"142363192461508608","","268597102","","","2011-12-01 22:03:24 +0000","web","@dbproductionLtd we are programming them with LabView. So far I just got the sensor on the top to do sweeps and plot them"
"142362667334635520","","","","","2011-12-01 22:01:19 +0000","web","I got to play with Legos today in lab #whyphysicsrocks"
"142362491383582721","","268597102","","","2011-12-01 22:00:37 +0000","web","@dbproductionLtd Just programing them. They are made by Lego."
"142362141901586432","","184908355","","","2011-12-01 21:59:14 +0000","web","@RoRo_Baby9 Smh"
"142356323210764288","","","","","2011-12-01 21:36:06 +0000","<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","My robot http://t.co/WSdLcOTa","http://twitpic.com/7mr6qx"
"142077399788568576","","31540624","","","2011-12-01 03:07:46 +0000","web","@DebbieDanko smh"
"142015626456743937","","352974253","","","2011-11-30 23:02:18 +0000","web","@MAZOULEW it is good fun. Just a bunch of ""IF"" statements"
"142010586497159168","","","","","2011-11-30 22:42:16 +0000","web","Just wrote a program in Mathmatica that will tell me what kind of clothing to wear based on temp."
"142009910383755264","","","","","2011-11-30 22:39:35 +0000","web","Note to others. When you are a super senior do not take classes with freshman. They are so motivated about college it makes me sick"
"141794744975097856","","10787822","","","2011-11-30 08:24:36 +0000","web","@uncreativebitch this reminds me of high school http://t.co/ogizh1Ct","http://open.spotify.com/track/1ulAlG3x3jWtCCK2SI4qyL"
"141786801592479744","","10787822","","","2011-11-30 07:53:02 +0000","web","@uncreativebitch I only had a little bit of coffee left so this is the weakest fresh pot ever"
"141786146609963008","","10787822","","","2011-11-30 07:50:26 +0000","web","@uncreativebitch I blame it on a rush of blood to the head as well"
"141677894844956672","","","","","2011-11-30 00:40:17 +0000","web","For the 5th time this week: It should be illegal for me to have this much energy"
"141645060365230081","","268597102","","","2011-11-29 22:29:48 +0000","web","@dbproductionLtd question away. They are always flawed"
"141644759017070593","","268597102","","","2011-11-29 22:28:36 +0000","web","@dbproductionLtd @MichelleKabelle it is a house remix. Right up my alley"
"141641569450209280","","","","","2011-11-29 22:15:56 +0000","web","My new jam via @MichelleKabelle http://t.co/1DxAFDOE","http://www.youtube.com/watch?v=gQA5gQQNkIo"
"141633268964524032","","296637976","","","2011-11-29 21:42:57 +0000","web","@SquashCourtBoss Oh boy. Lets try to make that happen. How long is it?"
"141401334917234688","","","","","2011-11-29 06:21:20 +0000","web","RAVE! http://t.co/1DxAFDOE","http://www.youtube.com/watch?v=gQA5gQQNkIo"
"141313196505042945","","296637976","","","2011-11-29 00:31:06 +0000","web","@SquashCourtBoss OMG new gossip girl tonight"
"141213468593356800","","268597102","","","2011-11-28 17:54:49 +0000","web","@dbproductionLtd I got a new one for you. Same author"
"141089601879146496","","","","","2011-11-28 09:42:37 +0000","web","More art and books please @dbproductionLtd"
"140970977919115265","","","","","2011-11-28 01:51:14 +0000","web","Party Theme:cheap beer, hoolahoops and funny hats"
"140961876803727360","","296637976","","","2011-11-28 01:15:05 +0000","web","@SquashCourtBoss Uh oh. Did I get you hooked?"
"140920178501357568","","","","","2011-11-27 22:29:23 +0000","web","Tweeting up a storm @iProduceMusick"
"140690318436737024","","59659639","","","2011-11-27 07:16:00 +0000","web","@MichelleKabelle you know I don't like shopping"
"140687110138101761","","59659639","","","2011-11-27 07:03:15 +0000","web","@MichelleKabelle that time we went shopping together."
"140683255497244672","","268597102","","","2011-11-27 06:47:56 +0000","web","@dbproductionLtd had a bad experience there once with @MichelleKabelle"
"140681543743049729","","268597102","","","2011-11-27 06:41:08 +0000","web","@dbproductionLtd @uncreativebitch @MichelleKabelle those Delaware outlet mall jackets can be quite seductive"
"140679323085586432","","59659639","","","2011-11-27 06:32:18 +0000","web","@MichelleKabelle don't have any of that right now. I'll work on it. What bio lectures?"
"140669386171224064","","59659639","","","2011-11-27 05:52:49 +0000","web","@MichelleKabelle I have a whole jar right here"
"140660420544446464","","","","","2011-11-27 05:17:12 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","There is so much tech in this house
http://t.co/Idck3y8l","http://open.spotify.com/track/1TwTDOZ7xL6Hrh8PiJS23d"
"140624139865165825","","","","","2011-11-27 02:53:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Back from my east coast tour #5statesin5days @dbproductionLtd @uncreativebitch"
"140523478515331072","","","","","2011-11-26 20:13:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If this airport Christmas music continues I might have to kill someone. #travelproblems"
"139150474585714689","","","","","2011-11-23 01:17:13 +0000","web","NYC = too much fun with @uncreativebitch"
"138677218128830467","","","","","2011-11-21 17:56:39 +0000","web","NYC here I come"
"138428054090428416","","","","","2011-11-21 01:26:34 +0000","web","I once bought four Coronas at a bar instead of 2 @WrestleCrow #happyhourproblems"
"138412854956130304","","268597102","","","2011-11-21 00:26:10 +0000","web","@dbproductionLtd I love the man because you can here him screw up sometimes. Which means you know he is doing it on the fly"
"138411932876144640","","268597102","","","2011-11-21 00:22:31 +0000","web","@dbproductionLtd yea the Richie Hawtin set is nuts. I am bouncing off the walls over here because of #freshpots"
"138411221081800704","","","","","2011-11-21 00:19:41 +0000","web","Well now I'll never run out of things to listen to http://t.co/RImq5TLm @dbproductionLtd","http://pnutbutterjams.com/2011/09/02/every-essential-mix-from-1993-2011/"
"138385754194837504","","268597102","","","2011-11-20 22:38:29 +0000","web","@dbproductionLtd I was hoping to see this beer place you were talking about"
"138384236741795840","","268597102","","","2011-11-20 22:32:27 +0000","web","@dbproductionLtd I figured you would want to go out in Prov at least that night. Floor?"
"138383369565245440","","268597102","","","2011-11-20 22:29:01 +0000","web","@dbproductionLtd we can leave Thursday morning if you want"
"138373990564638721","","268597102","","","2011-11-20 21:51:44 +0000","web","@dbproductionLtd technically on Tuesday but I am leaving tomorrow in the afternoon"
"138363506759184384","","268597102","","","2011-11-20 21:10:05 +0000","web","@dbproductionLtd the PCM reverb was originally designed to run on its own separate computer. Makes sense"
"138362797091323905","","268597102","","","2011-11-20 21:07:16 +0000","web","@dbproductionLtd I have a funny feeling any third party VST is going to suck a lot of CPU in Ableton"
"138361621541175297","","268597102","","","2011-11-20 21:02:35 +0000","web","@dbproductionLtd Focusrite makes some cool ones but they all have some character"
"138361367961935872","","268597102","","","2011-11-20 21:01:35 +0000","web","@dbproductionLtd yea the waves ones. Just stick with those. They are all good. I just use the PT one for familiarity"
"138360400021422080","","268597102","","","2011-11-20 20:57:44 +0000","web","@dbproductionLtd yea it has a couple. I can't remember names off the top of my head right now"
"138359656748810240","","268597102","","","2011-11-20 20:54:47 +0000","web","@dbproductionLtd my go to was always the pro-tools 7 band. Very transparent"
"138359501773484032","","268597102","","","2011-11-20 20:54:10 +0000","web","@dbproductionLtd I do like that one"
"138359459717185538","","268597102","","","2011-11-20 20:54:00 +0000","web","@dbproductionLtd are you talking specifically about the waves one?"
"138358022274686976","","268597102","","","2011-11-20 20:48:17 +0000","web","@dbproductionLtd the one for Waves"
"138182821717090304","","268597102","","","2011-11-20 09:12:06 +0000","web","@dbproductionLtd yea my psychotic disorder has gotten out of control"
"138108338205503489","138107623718400000","268597102","","","2011-11-20 04:16:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@dbproductionLtd yup! Gotta perk me up to to out with @PintoBeanDip . So jealous y'all are reuniting this week."
"138082708021706752","","268597102","","","2011-11-20 02:34:17 +0000","web","@dbproductionLtd how does it compare to spotify?"
"138069980246847488","","268597102","","","2011-11-20 01:43:43 +0000","web","@dbproductionLtd so that Itunes match fee is that a one time thing?"
"138068154944466944","","268597102","","","2011-11-20 01:36:27 +0000","web","@dbproductionLtd Kenny G would end up on that list somewhere"
"138062607742550017","","268597102","","","2011-11-20 01:14:25 +0000","web","@dbproductionLtd Probably at one point but I think he was more of a Grateful Dead kind of guy"
"138061796685791234","","268597102","","","2011-11-20 01:11:12 +0000","web","@dbproductionLtd according to your flow chart I listen to Jack Johnson. Not sure that is true"
"137952287485210624","","","","","2011-11-19 17:56:03 +0000","web","This site has two of my favorite things http://t.co/hfgXFxfz","http://factsandchicks.com/tagged/lol"
"137821712585728001","","268597102","","","2011-11-19 09:17:11 +0000","web","@dbproductionLtd @uncreativebitch @DebbieDanko @SquashCourtBoss who? when? where? why? what?"
"137821218907754497","","","","","2011-11-19 09:15:13 +0000","web","You know your drunk when your cooking and dancing @RoRo_Baby9 #noshame"
"137819536278814720","","268597102","","","2011-11-19 09:08:32 +0000","web","@dbproductionLtd @uncreativebitch @DebbieDanko @SquashCourtBoss what?"
"137692667533475840","","296637976","","","2011-11-19 00:44:24 +0000","web","@SquashCourtBoss it is because I am cool like that"
"137688641345564672","","268597102","","","2011-11-19 00:28:24 +0000","web","@dbproductionLtd just got back. Saw a tiny dude lifting way more than me. Got to step it up"
"137687604748484609","","268597102","","","2011-11-19 00:24:17 +0000","web","@dbproductionLtd I know it seems like a waist of space doesn't it. how was the gym?"
"137686072854446082","","296637976","","","2011-11-19 00:18:12 +0000","web","@SquashCourtBoss @dbproductionLtd it is actually llameme. And there is a little thingy over the a"
"137656230117249024","","268597102","","","2011-11-18 22:19:37 +0000","web","@dbproductionLtd you might need to supply a sweet after party for @giXsc2"
"137652259327713280","","268597102","","","2011-11-18 22:03:50 +0000","web","@dbproductionLtd I think I am just going to carry my passport around until I get a new drivers license."
"137651354863808512","","268597102","","","2011-11-18 22:00:15 +0000","web","@dbproductionLtd Yup i showed her my DC ID which I admit doesn't really look like me but then I showed her two more IDs"
"137647265736179712","","268597102","","","2011-11-18 21:44:00 +0000","web","@dbproductionLtd I have no idea she was just #beingabitch"
"137433562570964992","","","","","2011-11-18 07:34:49 +0000","web","Went home got my passport...Drove back and said ""I'm back"""
"137433308014460928","","","","","2011-11-18 07:33:48 +0000","web","Gave the lady at Big Red three forms of ID. She said she still couldn't sell to me. #WTF"
"137313042793897984","","","","","2011-11-17 23:35:55 +0000","web","Liquor and beer in the clear"
"137257455934652416","","268597102","","","2011-11-17 19:55:02 +0000","web","@dbproductionLtd but you can do as many skips as you want?"
"137256788285341696","","268597102","","","2011-11-17 19:52:23 +0000","web","@dbproductionLtd how does the skipping work with the non-premium version"
"137256123135823872","","268597102","","","2011-11-17 19:49:44 +0000","web","@dbproductionLtd I have been listening to spor radio on spotify. All good stuff"
"137254849988407296","","","","","2011-11-17 19:44:40 +0000","web","Is it bad that I got to a bar purely because they have sweet T shirts?"
"137254498786754560","","268597102","","","2011-11-17 19:43:17 +0000","web","@dbproductionLtd hope this isn't too bit reduced for you http://t.co/WQR5Fnkt","http://open.spotify.com/track/1E41GSgDwQVERm7otINj78"
"137254207609778178","","","137214220906397696","236617231","2011-11-17 19:42:07 +0000","web","RT @KilroysKOK: $3 Thursday!! It's Tshirt Time!"
"137091378273456128","","268597102","","","2011-11-17 08:55:06 +0000","web","@dbproductionLtd participating in a slightly different substance tonight"
"137028663374905345","","268597102","","","2011-11-17 04:45:53 +0000","web","@dbproductionLtd not quite"
"137027896551292928","","268597102","","","2011-11-17 04:42:51 +0000","web","@dbproductionLtd yo #freshpots"
"136965255715758080","","268597102","","","2011-11-17 00:33:56 +0000","web","@dbproductionLtd I've been rocking the Cafe Bustelo #freshpots. I only did one #freshpot today"
"136925984850059264","","268597102","","","2011-11-16 21:57:53 +0000","web","@dbproductionLtd how many #freshpots are you doing a day?"
"136868201802903552","","268597102","","","2011-11-16 18:08:16 +0000","web","@dbproductionLtd I AM MAKING ONE RIGHT NOW #freshpots"
"136866640502595584","","","","","2011-11-16 18:02:04 +0000","web","And now a caffeine nap"
"136732646272282624","","","","","2011-11-16 09:09:37 +0000","web","Cheers to all my all nighters @uncreativebitch @SquashCourtBoss @MichelleKabelle @giXsc2 @AIexBenson"
"136731428573548544","","296637976","","","2011-11-16 09:04:47 +0000","web","@SquashCourtBoss I have actually finished my work I just can't go to sleep because of all of the #freshpots"
"136730687872049152","","","","","2011-11-16 09:01:50 +0000","web","Ahhh yes fresh pot #4 #freshpots. Oh and a song to go with http://t.co/HQHr72tc","http://www.youtube.com/watch?v=0SKxMAilPWE&feature=related"
"136718867761336320","","","","","2011-11-16 08:14:52 +0000","web","#3"
"136707071658819584","","","","","2011-11-16 07:28:00 +0000","web","We are officially on fresh pot #2"
"136686621855727616","","","","","2011-11-16 06:06:44 +0000","web","#freshpots"
"136685768230973440","","","","","2011-11-16 06:03:21 +0000","web","I am currently having a coffee party at my house @giXsc2 @AIexBenson"
"136653141805506560","","","","","2011-11-16 03:53:42 +0000","web","About to make a FRESH POT!!!!"
"136535089248088066","","268597102","","","2011-11-15 20:04:36 +0000","web","@dbproductionLtd ""Tracking Treasure Down"" is the best tune"
"136534983631306754","","268597102","","","2011-11-15 20:04:11 +0000","web","@dbproductionLtd HOUSE MUSIC"
"136534784628375552","","","","","2011-11-15 20:03:24 +0000","web","Considering a spray tan for this Jersey Shore party. @SquashCourtBoss says I can't get any darker. #ibegtodiffer"
"136534235505885184","","268597102","","","2011-11-15 20:01:13 +0000","web","@dbproductionLtd one of the best mixes I've heard in a while"
"136534181713940480","","268597102","","","2011-11-15 20:01:00 +0000","web","@dbproductionLtd you have to check out this album. Robbie Rivera – Juicy America on http://t.co/gvyPvG6E","http://open.spotify.com/album/2seE9MX45rVJkR0R6RPEv5"
"136366617184583680","","","","","2011-11-15 08:55:09 +0000","web","It is no shave November but  I have to go to a jersey shore party on Friady...Guidos don't have facial hair"
"136172649259859968","","","","","2011-11-14 20:04:24 +0000","web","Outside of a closing bar, cigarettes are worth more than gold"
"135834635753103361","","18554449","","","2011-11-13 21:41:15 +0000","web","@DanKarell15 might have to check that out. Oh...let me know next time there is a WIUX beer point tourny. I'll keep you in the game"
"135825936615612416","","18554449","","","2011-11-13 21:06:41 +0000","web","@DanKarell15 Yup Yup. Until December. Hows good old @WIUX treating you?"
"135569658924367872","","","","","2011-11-13 04:08:20 +0000","web","House bar. Check"
"135370301742661632","","10787822","","","2011-11-12 14:56:09 +0000","web","@uncreativebitch I am awake too. I am not entirely sure why."
"135119831463768064","","","","","2011-11-11 22:20:52 +0000","web","Once again I have gotten a better grade on a test I didn't study for than the one I did. #provescollegeisbullshit"
"135115927984414720","","344367356","","","2011-11-11 22:05:22 +0000","web","@MediocreSex that awkward moment when the girl sitting next to you in class apologizes for staring at you"
"134816873576538112","","","","","2011-11-11 02:17:02 +0000","web","Broing out with some Nintendo Wii. It feels like freshman year again"
"134764676557971457","","268597102","","","2011-11-10 22:49:37 +0000","web","@dbproductionLtd To clarify:I did have way to much fun last night. That ""of course not"" was directed towards the Thursday blues. FU=fun unit"
"134746405750312960","","268597102","","","2011-11-10 21:37:01 +0000","web","@dbproductionLtd Of course not. Didn't you see my graph? I am at about +3 FU right now"
"134715516311969793","","","","","2011-11-10 19:34:16 +0000","web","Hangovers and physics don't mix...#iwillneverdothatagain"
"134391923669606400","","268597102","","","2011-11-09 22:08:26 +0000","web","@dbproductionLtd the dead lift really gets the juices flowing"
"134386360072159233","","","","","2011-11-09 21:46:19 +0000","web","If you aren't happy just drink more coffee #isweartogod"
"134345543383130112","","","","","2011-11-09 19:04:08 +0000","web","This song had me dancing in my kitchen at 4am http://t.co/xeHBlVio","http://tinysong.com/D5Hi"
"134135408849199104","","","","","2011-11-09 05:09:08 +0000","web","It should be against the law for me to have this much energy right now"
"133776362833059840","","","","","2011-11-08 05:22:25 +0000","web","32oz of beer and then gym did not induce vomiting #myluckyday"
"133730688183709697","","268597102","","","2011-11-08 02:20:55 +0000","web","@dbproductionLtd can you have external audio inputs in traktor?"
"133730073923694593","","268597102","","","2011-11-08 02:18:28 +0000","web","@dbproductionLtd what is the new setup?"
"133729835632693249","","268597102","","","2011-11-08 02:17:32 +0000","web","@dbproductionLtd place?"
"133727790192279552","","268597102","","","2011-11-08 02:09:24 +0000","web","@dbproductionLtd it was a geography guest lecture."
"133712991580459008","","","","","2011-11-08 01:10:36 +0000","<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","This is the story of my college life http://t.co/vmMO3nTw","http://twitpic.com/7byeio"
"133682333768351744","","","","","2011-11-07 23:08:46 +0000","<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","Tequila lecture http://t.co/I0nxkqbJ","http://twitpic.com/7bxbee"
"133681600008421379","","","","","2011-11-07 23:05:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Beer and queso. Woohooo!"
"133608241685987329","","","","","2011-11-07 18:14:21 +0000","web","Next party theme: Cheap beer and hula hoops"
"133602611608829952","","268597102","","","2011-11-07 17:51:59 +0000","web","@dbproductionLtd isn't it A^2 + B^2 = C^2"
"133602304183119873","","290923773","","","2011-11-07 17:50:46 +0000","web","@BrantEHughes let me know if you want to do a late night stake and shake run though"
"133602240131903488","","290923773","","","2011-11-07 17:50:30 +0000","web","@BrantEHughes nope. Do you? I already saw Mau5 so that was my treat for the semester. Plus Tuesday nights kick my ass."
"133395583426760704","","31540624","","","2011-11-07 04:09:20 +0000","web","@DebbieDanko duh it's twitter"
"133394350326562817","","31540624","","","2011-11-07 04:04:26 +0000","web","@DebbieDanko you were complaining about me earlier"
"133392030431842304","","31540624","","","2011-11-07 03:55:13 +0000","web","@DebbieDanko what's the ish?"
"133341887716261889","","","","","2011-11-07 00:35:58 +0000","web","Everybody looks better in dim light"
"133340033041186816","","","","","2011-11-07 00:28:35 +0000","web","I have run out of coffee #crisis"
"132973271212769281","","","","","2011-11-06 00:11:13 +0000","<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","And they made Four Loko illegal http://t.co/CHDb0KoK","http://twitpic.com/7b9fhk"
"132959857514004480","","184908355","","","2011-11-05 23:17:54 +0000","web","@RoRo_Baby9 Oh boy Hawaii! Bring me!"
"132957129379282944","","","","","2011-11-05 23:07:04 +0000","web","I must go surfing...anybody down for a December Cali trip?"
"132922393298612224","","","","","2011-11-05 20:49:02 +0000","web","Using the non premium version of Spotify at a party = worst idea ever"
"132921480500625409","","","","","2011-11-05 20:45:25 +0000","web","""There is something about Mary"" Not true! There is something about Eastern Europe"
"132625794110459905","","296637976","","","2011-11-05 01:10:28 +0000","web","@SquashCourtBoss how about Renaissance bro with fireman pants"
"132308041113669632","","","","","2011-11-04 04:07:49 +0000","web","Shirts don't fit anymore because of the gym...@fratproblems"
"132302957252317184","","","","","2011-11-04 03:47:37 +0000","web","And then there was that one time me and @SquashCourtBoss went to @KilroysKOK and got sweet T shirts. Oh wait that happens every Thursday"
"132224849220349952","","268597102","","","2011-11-03 22:37:15 +0000","web","@dbproductionLtd not really. I don't think scientist are particularly big twitter users"
"132221688686444544","","268597102","","","2011-11-03 22:24:41 +0000","web","@dbproductionLtd I think I got it under control #justsayin"
"132192060064276481","","223384477","","","2011-11-03 20:26:57 +0000","web","@WrestleCrow + @RoRo_Baby9 = a 220 pound rugby player...just sayin"
"132185450365460481","","","","","2011-11-03 20:00:41 +0000","<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","Greetings from the physics lab http://t.co/gU4L9nNl","http://twitpic.com/7ahktq"
"132165524829380608","","","","","2011-11-03 18:41:31 +0000","web","I might need some self loathing today. That ego has gotten out of control"
"131976137252405248","","","","","2011-11-03 06:08:57 +0000","<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","Damnit east coast. Why must you do this to me now http://t.co/ET3xb63m","http://twitpic.com/7a6toj"
"131599107008634881","","","","","2011-11-02 05:10:46 +0000","web","Bloomington apparently has a cigarette delivery service. #collegehasitsperks"
